Airline,Destination,Total_Stops,day,month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Price
8,4,1,27,3,17,30,1,35,8,5,0,0,1,0,0,10760.754018871756
10,4,1,3,3,17,30,18,50,25,20,0,0,1,0,0,16147.966100626794
3,4,1,12,6,5,5,12,10,7,5,0,0,1,0,0,6705.3272676542165
5,4,0,9,5,6,0,9,10,3,10,0,0,1,0,0,6266.481450164417
7,4,2,15,6,12,0,19,15,7,15,0,0,1,0,0,9434.426101190484
3,1,0,15,6,20,5,21,40,1,35,0,0,0,0,1,2253.090052083333
10,3,1,9,6,21,10,16,20,19,10,0,1,0,0,0,11189.177032490083
5,3,1,6,5,7,10,10,45,27,35,0,1,0,0,0,8937.758920567281
10,4,1,9,5,14,0,19,0,5,0,0,0,1,0,0,12749.35706225198
3,4,1,6,3,20,30,1,35,5,5,0,0,1,0,0,9237.462647569439
10,4,1,3,6,15,0,12,35,21,35,0,0,1,0,0,11092.779501488092
7,4,2,9,3,12,55,19,15,30,20,0,0,1,0,0,13884.189682539693
3,1,0,21,6,12,0,13,30,1,30,0,0,0,0,1,2885.3326587301585
7,3,1,6,5,9,25,11,10,25,45,0,1,0,0,0,8679.232956305848
10,3,1,6,5,14,5,22,35,8,30,0,1,0,0,0,13143.973597132037
2,4,1,27,5,20,45,6,35,9,50,0,0,1,0,0,6874.929432425216
8,4,1,6,6,13,0,19,15,6,15,0,0,1,0,0,12840.44793402778
7,3,2,9,6,9,50,8,55,23,5,0,1,0,0,0,13739.303871527785
1,1,0,24,6,22,45,0,15,1,30,0,0,0,0,1,1995.4627746212125
3,4,0,6,6,14,25,17,40,3,15,0,0,1,0,0,5856.014005230876
10,2,1,12,3,18,55,11,25,16,30,1,0,0,0,0,11670.767777777775
3,3,1,18,5,15,15,20,30,5,15,0,1,0,0,0,5595.762891526876
10,4,2,18,5,19,10,19,0,23,50,0,0,1,0,0,15595.525171130957
8,4,1,1,6,6,0,19,15,13,15,0,0,1,0,0,10459.764585700752
5,3,1,15,5,7,10,9,5,25,55,0,1,0,0,0,8889.065754644662
8,4,1,21,5,7,30,19,15,11,45,0,0,1,0,0,8457.8802209596
10,4,2,18,5,23,5,19,0,19,55,0,0,1,0,0,14918.781299828644
2,2,0,18,6,4,55,7,45,2,50,1,0,0,0,0,4660.653235367063
8,4,1,6,6,8,45,19,15,10,30,0,0,1,0,0,9017.463749999999
7,3,2,21,5,14,30,8,55,18,25,0,1,0,0,0,14529.147697172622
10,1,0,3,5,2,55,4,20,1,25,0,0,0,0,1,4909.389994137806
4,4,1,18,5,10,35,19,35,9,0,0,0,1,0,0,5989.143232435969
7,2,1,3,3,6,55,10,50,27,55,1,0,0,0,0,11428.086107165405
10,4,1,6,6,7,5,12,35,5,30,0,0,1,0,0,12814.582185019835
3,4,1,15,6,11,25,21,0,9,35,0,0,1,0,0,6409.032826704546
8,4,1,21,3,9,45,22,20,12,35,0,0,1,0,0,7716.753599950394
4,4,1,15,5,7,25,13,35,6,10,0,0,1,0,0,5874.283649891773
10,4,2,18,5,9,40,12,35,26,55,0,0,1,0,0,14242.401790449134
10,2,0,18,4,19,50,22,50,3,0,1,0,0,0,0,5544.542020314756
3,3,0,3,4,15,30,18,5,2,35,0,1,0,0,0,4298.014540719697
5,3,1,12,5,7,10,10,45,27,35,0,1,0,0,0,8931.168549783553
10,1,0,3,5,19,35,21,5,1,30,0,0,0,0,1,4207.275678436146
3,2,0,15,5,18,25,21,20,2,55,1,0,0,0,0,4855.589996279762
3,4,1,1,5,11,25,1,30,14,5,0,0,1,0,0,6961.089898313493
8,4,1,6,3,12,50,21,0,8,10,0,0,1,0,0,12463.463842095405
5,4,0,18,6,14,40,17,50,3,10,0,0,1,0,0,6223.765293898809
1,2,0,6,4,5,55,8,35,2,40,1,0,0,0,0,3929.3853616522356
7,3,0,24,6,20,45,23,20,2,35,0,1,0,0,0,4312.089254712302
10,4,1,3,6,18,15,12,35,18,20,0,0,1,0,0,11327.459475446429
3,3,1,24,5,15,15,20,30,5,15,0,1,0,0,0,5685.80456191378
2,4,1,24,5,20,45,7,10,10,25,0,0,1,0,0,6981.450037202383
3,3,0,3,4,20,20,22,55,2,35,0,1,0,0,0,4492.721379982865
10,2,0,27,4,18,55,22,0,3,5,1,0,0,0,0,5228.840109126983
3,1,0,6,6,2,35,4,5,1,30,0,0,0,0,1,2878.4012847222216
7,4,2,12,6,5,55,19,15,37,20,0,0,1,0,0,11363.913712459416
10,2,0,12,6,11,10,14,5,2,55,1,0,0,0,0,6918.416200284095
7,2,2,12,3,5,50,22,10,16,20,1,0,0,0,0,11826.951931141777
1,1,0,3,3,5,45,7,5,1,20,0,0,0,0,1,5724.313223304476
5,1,1,6,3,19,45,19,55,24,10,0,0,0,0,1,12725.692674851189
1,3,0,18,3,9,0,11,30,2,30,0,1,0,0,0,4287.418088014419
5,4,0,3,6,6,0,9,10,3,10,0,0,1,0,0,6593.197693790586
10,4,1,6,6,8,0,19,0,11,0,0,0,1,0,0,12831.452318046537
8,4,1,27,5,19,0,1,30,6,30,0,0,1,0,0,7868.198660298032
2,3,0,24,4,22,50,1,20,2,30,0,1,0,0,0,4573.860125248012
3,3,0,27,5,15,30,18,5,2,35,0,1,0,0,0,4821.6701041666665
10,4,2,24,6,13,25,19,0,29,35,0,0,1,0,0,13297.021656746036
3,4,1,9,5,5,5,16,10,11,5,0,0,1,0,0,6821.9628968253965
5,2,0,3,3,12,0,14,40,2,40,1,0,0,0,0,8802.023561507936
10,3,1,15,5,14,5,19,50,5,45,0,1,0,0,0,12451.537600108224
3,2,0,24,5,6,5,8,50,2,45,1,0,0,0,0,4268.977564145925
10,4,1,1,6,16,0,4,25,12,25,0,0,1,0,0,12150.491999684346
10,4,2,12,6,9,40,4,25,18,45,0,0,1,0,0,11437.71852926588
1,3,1,15,5,15,5,20,20,5,15,0,1,0,0,0,5104.647973259381
1,1,0,9,6,13,15,14,45,1,30,0,0,0,0,1,2094.6829315476193
3,2,0,18,6,7,10,10,5,2,55,1,0,0,0,0,4783.126364087301
11,2,1,1,3,5,45,13,15,7,30,1,0,0,0,0,10697.010719246031
10,1,0,27,5,19,35,21,5,1,30,0,0,0,0,1,4458.005905934344
8,4,1,21,5,6,0,19,0,13,0,0,0,1,0,0,10324.25356646825
7,3,2,1,4,9,25,1,20,15,55,0,1,0,0,0,10461.809076140871
10,4,2,3,6,9,40,12,35,26,55,0,0,1,0,0,11819.560870249543
10,3,1,9,5,6,30,8,15,25,45,0,1,0,0,0,11317.005538194444
1,0,0,15,5,8,20,10,35,2,15,0,0,0,1,0,3595.7440753517317
8,4,1,15,6,9,0,19,15,10,15,0,0,1,0,0,13989.737237554113
3,4,1,9,6,8,35,16,10,7,35,0,0,1,0,0,6506.453156001982
7,2,1,15,3,5,50,22,45,16,55,1,0,0,0,0,9191.539315476191
8,4,1,9,6,11,30,21,0,9,30,0,0,1,0,0,12771.93071654041
10,4,1,9,5,9,0,12,35,27,35,0,0,1,0,0,11866.613176068719
3,3,1,15,5,19,20,23,45,4,25,0,1,0,0,0,3863.531266233765
10,2,1,12,3,22,55,16,10,17,15,1,0,0,0,0,12361.270677308803
10,4,1,21,5,10,0,19,0,9,0,0,0,1,0,0,14782.489301609847
7,4,2,27,6,17,15,19,15,26,0,0,0,1,0,0,12041.52018973215
3,4,1,21,3,5,35,10,10,4,35,0,0,1,0,0,7913.025254554472
11,2,0,3,3,19,55,22,35,2,40,1,0,0,0,0,8713.65507068452
3,2,0,24,3,0,40,3,25,2,45,1,0,0,0,0,4744.374836534995
1,0,0,6,6,17,45,20,5,2,20,0,0,0,1,0,3608.145349702382
8,4,1,6,6,11,30,19,15,7,45,0,0,1,0,0,11154.409508026696
10,2,0,9,4,18,55,22,0,3,5,1,0,0,0,0,6577.587468547082
8,4,1,12,6,12,50,19,15,6,25,0,0,1,0,0,8352.859492356602
7,3,2,15,5,5,50,23,15,17,25,0,1,0,0,0,12807.941597898629
3,4,0,15,3,21,5,0,20,3,15,0,0,1,0,0,6517.000842568889
2,2,0,24,4,23,55,2,45,2,50,1,0,0,0,0,4283.6508332379435
5,2,0,21,4,21,0,23,50,2,50,1,0,0,0,0,5450.831368934885
2,3,1,24,5,22,40,10,40,12,0,0,1,0,0,0,7360.152062251984
8,4,1,12,6,15,0,1,30,10,30,0,0,1,0,0,12489.43051869138
10,3,1,21,5,8,25,18,15,9,50,0,1,0,0,0,12034.549415697149
7,2,0,9,4,10,0,12,45,2,45,1,0,0,0,0,5801.981732390875
2,2,0,9,4,11,10,13,55,2,45,1,0,0,0,0,4055.1805047123007
10,2,1,12,3,20,35,10,25,13,50,1,0,0,0,0,12629.24732650162
8,4,1,3,6,17,0,1,30,8,30,0,0,1,0,0,8652.173601190478
10,2,1,12,3,8,0,23,0,15,0,1,0,0,0,0,13287.52978422619
3,0,0,1,5,22,5,0,25,2,20,0,0,0,1,0,5234.202984871032
7,2,1,3,3,7,30,22,35,15,5,1,0,0,0,0,12285.803987193362
8,4,1,3,3,10,0,18,50,8,50,0,0,1,0,0,15792.314712639782
10,3,1,18,5,11,50,17,35,5,45,0,1,0,0,0,9699.968781001986
7,4,1,24,6,20,0,7,40,11,40,0,0,1,0,0,8191.660208784275
5,2,1,21,3,6,40,10,25,27,45,1,0,0,0,0,8216.817717013884
3,2,0,15,3,0,40,3,25,2,45,1,0,0,0,0,5196.375252187049
2,3,1,9,5,7,35,19,25,11,50,0,1,0,0,0,5900.007860863097
5,3,1,12,5,20,20,22,40,26,20,0,1,0,0,0,8488.96456349206
10,2,1,6,3,21,25,9,0,11,35,1,0,0,0,0,16601.395935019846
10,3,1,6,6,16,30,22,35,6,5,0,1,0,0,0,12046.220500992062
8,4,1,24,5,9,0,19,15,10,15,0,0,1,0,0,12684.71911728896
10,3,1,24,5,20,25,19,10,22,45,0,1,0,0,0,13039.476217211606
8,4,1,6,6,15,0,1,30,10,30,0,0,1,0,0,12593.103004712302
7,4,2,9,6,10,55,7,40,20,45,0,0,1,0,0,11911.989880952377
7,1,2,12,3,9,40,9,10,23,30,0,0,0,0,1,11815.55239357864
1,3,0,9,3,14,55,17,20,2,25,0,1,0,0,0,4736.058541666667
10,2,0,3,6,7,10,10,10,3,0,1,0,0,0,0,6497.996177398993
2,3,0,1,3,22,50,1,20,2,30,0,1,0,0,0,5049.821211557541
7,1,0,24,6,13,55,15,25,1,30,0,0,0,0,1,3163.920920138889
3,1,0,24,3,12,0,13,25,1,25,0,0,0,0,1,2972.140028747294
8,4,1,21,3,10,0,21,0,11,0,0,0,1,0,0,9223.066800595241
8,4,1,6,3,8,0,19,15,11,15,0,0,1,0,0,15912.06220835588
10,3,1,1,4,20,0,9,20,13,20,0,1,0,0,0,10791.835265602454
7,2,2,1,3,10,30,10,20,23,50,1,0,0,0,0,11437.882790404046
10,2,0,18,6,15,50,18,45,2,55,1,0,0,0,0,6969.412332589284
8,4,1,15,6,6,40,19,0,12,20,0,0,1,0,0,10573.073128945707
7,2,0,3,3,17,0,19,45,2,45,1,0,0,0,0,9129.403264678023
1,0,0,12,6,17,45,20,5,2,20,0,0,0,1,0,3717.104004329004
8,4,1,1,6,6,0,21,0,15,0,0,0,1,0,0,8947.237497519844
10,3,1,9,5,20,25,9,45,13,20,0,1,0,0,0,11314.80782320978
10,2,1,12,3,21,25,13,15,15,50,1,0,0,0,0,12171.848135371574
10,4,1,21,3,19,15,18,50,23,35,0,0,1,0,0,11491.948048115073
5,2,0,24,4,21,0,23,50,2,50,1,0,0,0,0,5414.471138280123
3,2,1,3,3,16,55,21,50,4,55,1,0,0,0,0,7113.992140489716
3,2,0,3,6,20,0,22,50,2,50,1,0,0,0,0,4834.119981398808
10,2,0,6,6,15,15,18,10,2,55,1,0,0,0,0,7174.57396227904
10,2,0,9,5,7,10,10,10,3,0,1,0,0,0,0,6702.356749751986
4,2,0,9,5,20,55,23,40,2,45,1,0,0,0,0,4058.080387919371
7,3,2,1,4,7,0,1,20,18,20,0,1,0,0,0,11640.447217391986
8,4,1,6,3,10,45,18,50,8,5,0,0,1,0,0,15182.81724375451
8,4,1,1,6,10,20,19,0,8,40,0,0,1,0,0,11403.320131595834
10,4,2,21,5,9,40,19,0,9,20,0,0,1,0,0,13723.161369047617
10,3,1,21,5,21,10,10,5,12,55,0,1,0,0,0,11880.300254554477
2,2,0,3,4,11,10,13,55,2,45,1,0,0,0,0,4220.878984374999
1,1,0,3,5,5,45,7,15,1,30,0,0,0,0,1,2024.283701298702
3,1,0,3,4,9,10,10,40,1,30,0,0,0,0,1,4069.8605419146816
5,4,0,15,6,6,0,9,10,3,10,0,0,1,0,0,6293.015760567558
3,1,0,27,5,19,5,20,35,1,30,0,0,0,0,1,2944.965696924602
3,4,1,3,3,7,35,16,10,8,35,0,0,1,0,0,8926.037924896285
3,1,0,9,6,20,5,21,40,1,35,0,0,0,0,1,2343.6006584821434
7,3,2,9,5,9,25,1,20,15,55,0,1,0,0,0,11745.881866432172
7,3,2,6,5,9,25,10,30,25,5,0,1,0,0,0,12749.46170262897
7,4,1,18,5,7,0,19,15,12,15,0,0,1,0,0,9134.55460745852
7,3,2,9,6,10,0,10,0,24,0,0,1,0,0,0,12734.81830853175
10,2,1,3,3,5,45,0,45,19,0,1,0,0,0,0,12232.907119295645
8,4,1,27,3,11,30,1,35,14,5,0,0,1,0,0,9650.653378314391
10,4,1,15,6,10,0,12,35,26,35,0,0,1,0,0,10399.342079613094
8,4,1,3,6,19,0,1,30,6,30,0,0,1,0,0,7828.336095215549
8,4,1,9,5,10,0,1,30,15,30,0,0,1,0,0,10016.266038171902
10,4,2,15,6,21,25,19,0,21,35,0,0,1,0,0,12868.398265692638
3,4,1,9,3,14,20,22,20,8,0,0,0,1,0,0,8840.503293988995
10,4,1,27,6,9,0,19,0,10,0,0,0,1,0,0,13855.826675347218
1,3,0,15,4,9,0,11,25,2,25,0,1,0,0,0,4106.443981105699
3,3,1,15,4,8,10,13,0,4,50,0,1,0,0,0,5140.047056051589
10,4,1,3,6,22,50,12,35,13,45,0,0,1,0,0,12496.183377976191
7,4,2,27,3,12,0,7,40,19,40,0,0,1,0,0,9400.684040967712
10,3,1,24,3,6,30,12,0,5,30,0,1,0,0,0,11641.314774305562
10,3,1,24,3,16,55,23,25,6,30,0,1,0,0,0,11828.201506132758
2,2,0,1,6,4,55,7,45,2,50,1,0,0,0,0,5732.684495287698
1,2,0,12,5,21,10,0,5,2,55,1,0,0,0,0,4275.423236607141
1,4,1,27,5,15,45,22,5,6,20,0,0,1,0,0,6595.766586850652
3,1,0,1,5,21,20,22,50,1,30,0,0,0,0,1,2412.7850694444455
10,2,1,1,3,21,25,5,5,7,40,1,0,0,0,0,14666.822765567762
8,4,1,18,5,8,0,19,15,11,15,0,0,1,0,0,12899.779079861113
1,3,0,12,3,22,20,0,40,2,20,0,1,0,0,0,4233.252569323039
10,3,1,18,5,14,5,20,45,6,40,0,1,0,0,0,11319.355478670634
10,2,1,18,3,14,5,7,40,17,35,1,0,0,0,0,11230.253561846137
7,4,0,15,3,5,10,8,0,2,50,0,0,1,0,0,6013.8731443903325
10,4,2,9,6,20,0,4,25,8,25,0,0,1,0,0,15091.186222943725
10,4,1,27,3,7,5,18,50,11,45,0,0,1,0,0,11300.773553729257
7,4,2,9,6,6,50,19,15,36,25,0,0,1,0,0,11425.57463541667
1,3,0,24,6,9,0,11,25,2,25,0,1,0,0,0,3898.5756685155075
10,3,1,6,5,20,0,19,50,23,50,0,1,0,0,0,12415.32231646826
7,3,2,12,6,9,25,5,25,20,0,0,1,0,0,0,13626.280524553571
3,3,1,12,5,8,10,13,0,4,50,0,1,0,0,0,5155.0746409406565
7,4,1,12,6,5,15,6,50,25,35,0,0,1,0,0,7266.517264384926
8,4,1,6,5,12,50,19,15,6,25,0,0,1,0,0,8541.225207882397
10,4,1,24,6,11,30,19,0,7,30,0,0,1,0,0,14058.994818948413
3,4,1,6,3,9,10,15,30,6,20,0,0,1,0,0,12483.129745445523
3,4,1,24,6,10,35,1,30,14,55,0,0,1,0,0,6002.441770833334
2,3,0,9,4,9,45,12,15,2,30,0,1,0,0,0,4185.542673498378
7,4,2,1,6,17,15,19,15,26,0,0,0,1,0,0,12752.170324900791
10,3,1,12,6,17,0,23,35,6,35,0,1,0,0,0,13135.941922348493
7,1,0,15,6,21,5,22,25,1,20,0,0,0,0,1,3095.5315252976193
5,3,1,6,6,20,20,20,20,24,0,0,1,0,0,0,8491.966124188313
3,4,1,12,6,11,25,21,0,9,35,0,0,1,0,0,6488.0248598710305
1,4,1,24,4,6,5,11,20,5,15,0,0,1,0,0,5755.729887152776
10,3,1,1,4,18,55,20,45,25,50,0,1,0,0,0,8681.690530641232
3,2,0,24,4,18,25,21,20,2,55,1,0,0,0,0,4865.128590029764
10,3,1,9,5,20,0,9,20,13,20,0,1,0,0,0,12269.770710340006
3,4,1,21,5,5,10,10,5,4,55,0,0,1,0,0,6921.825977295271
3,1,0,1,4,6,25,7,55,1,30,0,0,0,0,1,4405.334691220238
10,3,1,15,5,17,0,18,0,25,0,0,1,0,0,0,11906.847687815662
10,3,1,1,4,16,30,18,15,25,45,0,1,0,0,0,8340.823883564357
2,4,1,3,3,20,10,7,10,11,0,0,0,1,0,0,10610.269012333152
10,3,1,6,6,6,30,19,50,13,20,0,1,0,0,0,13358.959102633477
2,3,1,6,5,22,40,10,40,12,0,0,1,0,0,0,6697.430780460856
10,4,2,6,3,5,30,19,45,38,15,0,0,1,0,0,16699.163323750912
5,2,0,15,4,11,30,14,20,2,50,1,0,0,0,0,5277.247239583334
10,4,1,27,3,20,50,19,45,22,55,0,0,1,0,0,8764.93192268669
10,1,0,24,6,7,5,8,30,1,25,0,0,0,0,1,6358.286301068724
8,4,1,27,5,4,55,19,15,14,20,0,0,1,0,0,8208.874367212646
2,3,1,1,4,7,35,23,30,15,55,0,1,0,0,0,6147.47315307089
10,3,1,1,4,18,55,12,0,17,5,0,1,0,0,0,8653.762322668652
8,4,1,9,6,8,45,19,0,10,15,0,0,1,0,0,11368.88373929022
7,4,1,9,5,20,30,23,0,26,30,0,0,1,0,0,8512.402797619046
7,4,1,3,6,8,0,19,15,11,15,0,0,1,0,0,9857.305040922622
10,4,2,21,5,5,30,4,25,22,55,0,0,1,0,0,14889.640417004872
10,2,1,12,3,22,55,23,0,24,5,1,0,0,0,0,12594.600933779762
10,3,1,15,5,21,10,9,20,12,10,0,1,0,0,0,10768.594603174603
10,4,0,27,6,11,0,14,15,3,15,0,0,1,0,0,8292.948745603358
8,4,1,6,3,8,55,19,15,10,20,0,0,1,0,0,14335.800531118697
10,2,0,24,4,8,20,11,20,3,0,1,0,0,0,0,5809.561982886905
10,4,1,9,6,20,55,12,35,15,40,0,0,1,0,0,11358.883336151694
8,4,1,15,6,10,0,21,0,11,0,0,0,1,0,0,11022.95846974206
3,3,1,12,6,17,35,22,15,4,40,0,1,0,0,0,5876.141553151706
3,3,0,3,5,15,15,17,45,2,30,0,1,0,0,0,4766.865122767857
3,4,1,1,6,5,5,12,10,7,5,0,0,1,0,0,6846.892653769837
3,2,0,9,6,18,15,21,20,3,5,1,0,0,0,0,5062.1452864583325
3,4,1,3,4,7,15,12,30,5,15,0,0,1,0,0,5728.177075892857
10,4,1,21,5,9,0,19,0,10,0,0,0,1,0,0,14925.745738185424
8,4,1,3,6,4,55,19,15,14,20,0,0,1,0,0,8834.408625419714
4,4,1,9,5,7,0,12,55,5,55,0,0,1,0,0,5978.965868393761
3,1,1,6,3,11,15,16,5,4,50,0,0,0,0,1,7868.626772298885
10,3,1,1,4,14,5,20,45,6,40,0,1,0,0,0,12579.668870287698
7,3,2,18,5,10,0,1,20,15,20,0,1,0,0,0,13123.0294762269
3,0,0,24,6,5,15,7,40,2,25,0,0,0,1,0,3618.2625074404773
7,3,2,6,5,7,0,1,20,18,20,0,1,0,0,0,13368.83466012287
3,4,0,24,4,14,25,17,40,3,15,0,0,1,0,0,5556.1725299873715
3,3,0,15,6,15,30,18,5,2,35,0,1,0,0,0,4810.811049107143
10,4,1,9,5,14,0,19,0,5,0,0,0,1,0,0,12749.35706225198
10,3,1,12,6,16,30,16,20,23,50,0,1,0,0,0,10762.054357161933
10,1,2,12,3,7,15,16,35,9,20,0,0,0,0,1,10380.3617720734
10,3,1,1,4,10,20,17,35,7,15,0,1,0,0,0,7704.440069444444
3,0,0,27,5,11,35,14,0,2,25,0,0,0,1,0,4181.754801587301
8,4,1,24,6,8,0,19,15,11,15,0,0,1,0,0,13359.348601866881
1,2,0,18,3,5,45,8,35,2,50,1,0,0,0,0,4443.100499223003
7,3,2,15,5,10,0,5,25,19,25,0,1,0,0,0,14349.301793042026
8,4,1,6,3,7,5,16,10,9,5,0,0,1,0,0,10218.28974972943
2,3,2,12,5,15,10,23,30,8,20,0,1,0,0,0,5626.402038690476
7,4,1,3,6,5,15,6,50,25,35,0,0,1,0,0,7232.602269345242
8,4,1,15,5,10,20,1,30,15,10,0,0,1,0,0,7835.978526785712
10,2,0,21,5,8,20,11,20,3,0,1,0,0,0,0,6457.900606398808
10,3,1,12,5,18,55,22,35,27,40,0,1,0,0,0,9905.017358630948
2,2,0,18,3,23,25,2,10,2,45,1,0,0,0,0,4707.803207183443
10,4,2,21,5,19,30,12,35,17,5,0,0,1,0,0,13800.849401041667
5,3,1,15,5,17,0,9,5,16,5,0,1,0,0,0,8301.22298926768
10,3,1,9,6,20,25,19,10,22,45,0,1,0,0,0,12867.401057787705
3,3,0,21,5,15,15,17,45,2,30,0,1,0,0,0,4840.265142721862
10,2,1,18,3,11,40,19,10,7,30,1,0,0,0,0,13288.418177759751
5,2,0,1,5,19,30,22,15,2,45,1,0,0,0,0,5048.926752795815
5,3,1,1,5,20,20,18,50,22,30,0,1,0,0,0,8847.842640128973
1,2,0,3,4,5,55,8,35,2,40,1,0,0,0,0,3969.9033742559527
7,4,1,9,6,12,30,9,25,20,55,0,0,1,0,0,7581.7480840773815
7,3,2,9,6,9,50,16,15,30,25,0,1,0,0,0,12490.248609081886
3,4,0,24,6,21,5,0,20,3,15,0,0,1,0,0,6425.468925067986
2,2,0,24,3,5,50,8,40,2,50,1,0,0,0,0,4302.891743551586
4,2,0,6,4,11,40,14,30,2,50,1,0,0,0,0,4341.267269908911
7,3,1,24,5,16,50,11,10,18,20,0,1,0,0,0,8838.853270878426
10,4,2,24,6,9,40,4,25,18,45,0,0,1,0,0,11199.04564980159
8,4,1,12,6,3,50,19,0,15,10,0,0,1,0,0,11553.47984521555
10,3,1,24,3,16,55,20,40,27,45,0,1,0,0,0,12254.97187804383
10,4,1,12,6,7,5,12,35,5,30,0,0,1,0,0,13996.136769705987
8,4,1,12,6,14,55,22,30,7,35,0,0,1,0,0,7122.521103670636
10,2,0,15,6,6,0,8,45,2,45,1,0,0,0,0,7110.248248262151
3,3,0,1,6,15,15,17,45,2,30,0,1,0,0,0,4851.195347222221
7,2,0,3,6,6,10,8,55,2,45,1,0,0,0,0,6576.108861719878
10,4,1,3,3,18,15,4,25,10,10,0,0,1,0,0,16498.39575295364
10,2,0,1,4,11,10,14,5,2,55,1,0,0,0,0,6349.893839398448
5,2,0,6,6,21,0,23,50,2,50,1,0,0,0,0,4843.09421875
8,4,1,9,5,4,55,12,35,7,40,0,0,1,0,0,10361.551058464102
3,4,1,21,5,14,20,0,55,10,35,0,0,1,0,0,7192.463975581713
2,4,1,3,6,7,55,13,25,5,30,0,0,1,0,0,8162.88636758207
7,3,3,24,5,7,0,10,30,27,30,0,1,0,0,0,12206.383360615082
7,1,0,15,6,6,20,7,40,1,20,0,0,0,0,1,3113.455107886905
1,3,0,27,5,22,20,0,40,2,20,0,1,0,0,0,3864.46952590812
8,4,1,18,5,7,30,19,0,11,30,0,0,1,0,0,9838.013071338388
2,2,0,15,6,23,55,2,45,2,50,1,0,0,0,0,3853.7227827380957
3,2,1,15,3,11,20,15,25,4,5,1,0,0,0,0,6243.963470982145
3,4,1,27,6,8,30,21,0,12,30,0,0,1,0,0,6285.314234194624
5,2,0,3,5,9,45,12,35,2,50,1,0,0,0,0,4815.846944218975
5,3,1,24,3,20,20,10,50,14,30,0,1,0,0,0,11505.75051262973
3,3,0,15,4,4,40,7,15,2,35,0,1,0,0,0,4396.017727047258
10,1,0,12,5,10,20,11,50,1,30,0,0,0,0,1,5604.294729775431
10,1,0,15,5,7,5,8,30,1,25,0,0,0,0,1,5175.398040674604
10,3,1,9,6,14,5,20,45,6,40,0,1,0,0,0,12315.248602430565
3,0,0,12,3,19,35,21,55,2,20,0,0,0,1,0,6185.420211151696
10,2,0,18,5,6,0,8,45,2,45,1,0,0,0,0,5995.347522772367
5,4,0,12,6,6,0,9,10,3,10,0,0,1,0,0,6285.5239934544625
5,4,0,6,6,14,40,17,50,3,10,0,0,1,0,0,6262.231045386905
10,2,0,3,5,15,15,18,10,2,55,1,0,0,0,0,5695.88868269751
7,4,2,15,6,18,45,19,15,24,30,0,0,1,0,0,11933.980316220242
7,4,2,27,6,22,0,19,15,21,15,0,0,1,0,0,10015.203913690475
3,4,1,27,6,4,55,21,0,16,5,0,0,1,0,0,6722.509144007034
7,2,2,9,3,17,25,23,55,30,30,1,0,0,0,0,12467.959342645205
8,4,1,27,3,4,45,18,50,14,5,0,0,1,0,0,10953.98400534362
8,4,1,24,6,18,15,1,30,7,15,0,0,1,0,0,12300.699902822871
8,4,1,27,5,12,50,19,15,6,25,0,0,1,0,0,8205.230102926585
10,3,1,6,6,16,30,4,40,12,10,0,1,0,0,0,10808.4764614899
10,2,0,1,6,17,45,20,45,3,0,1,0,0,0,0,7249.853789908013
7,4,1,3,6,9,0,19,15,10,15,0,0,1,0,0,10099.841086309523
10,4,1,21,3,10,0,18,50,8,50,0,0,1,0,0,10444.83759796627
1,3,0,12,6,9,0,11,25,2,25,0,1,0,0,0,3977.483675820707
1,0,0,21,6,9,45,12,0,2,15,0,0,0,1,0,3586.3702901785728
7,4,1,1,6,17,40,8,15,14,35,0,0,1,0,0,8901.449868551594
10,2,1,6,3,8,0,21,20,13,20,1,0,0,0,0,15110.571482007581
3,3,0,24,4,4,40,7,15,2,35,0,1,0,0,0,4695.5439187635275
10,4,1,9,6,16,0,12,35,20,35,0,0,1,0,0,11262.848928571426
3,2,0,3,3,6,0,8,45,2,45,1,0,0,0,0,6717.745068768041
8,4,1,9,6,10,0,21,0,11,0,0,0,1,0,0,10251.0559734623
1,1,0,1,5,5,45,7,15,1,30,0,0,0,0,1,2494.322053571429
7,4,2,3,6,14,25,19,15,28,50,0,0,1,0,0,13238.477116928207
10,3,1,21,5,14,5,12,0,21,55,0,1,0,0,0,12485.109892225833
10,2,1,18,3,21,25,8,15,10,50,1,0,0,0,0,11879.430145765691
1,1,0,27,6,5,45,7,15,1,30,0,0,0,0,1,2287.6961272321423
7,2,0,18,3,6,10,8,55,2,45,1,0,0,0,0,6273.985932539682
10,4,2,21,3,19,15,18,50,23,35,0,0,1,0,0,9446.070108112373
10,4,2,9,6,5,30,19,0,13,30,0,0,1,0,0,12078.19177173521
8,4,1,27,6,7,30,19,15,11,45,0,0,1,0,0,8802.902922528865
3,2,0,21,4,13,0,15,50,2,50,1,0,0,0,0,4516.498539862918
10,1,0,24,6,10,20,11,50,1,30,0,0,0,0,1,6330.297611607144
7,1,1,12,3,16,50,9,15,16,25,0,0,0,0,1,10996.948939506676
4,3,1,12,5,6,40,14,35,7,55,0,1,0,0,0,5292.933339533732
3,4,1,18,5,21,50,3,35,5,45,0,0,1,0,0,6921.275324111652
10,4,1,27,5,19,45,12,35,16,50,0,0,1,0,0,12288.755431322154
